tweet_id,is_troll,text
1619763438892490752,1,"""""Erdogan called his relations with Putin and between Turkey and Russia as a whole honest and respectful"""""
1620482604133933056,1,"""""Blackmail by terrorists, no brainer🤷🏻‍♂️ retaliation will be harsh, look at the power grid after the attack on the bridge. Ukrainian Intelligence Chief Threatens Attacks On RussiaRussia will continue to experience “problems” until it 1/ """""
1620459293853237249,1,"""""Russian artillery covering enemy infantry in Ugledar. """""
1620474856214233089,1,"""""@DamageDept @plantmoretreez A reflection of the reality of Ukraine - latent fascism, everyday racism, and Rusophobia deep in the Kiev government against the people of Donbas."""""
1619773378663178240,1,"""""⚡️ Russophobe and the new president of the Czech Republic is going to fly to Ukraine Retired General and President-elect of the Czech Republic Petr Pavel, after his election, first of all plans to call Zelensky and arrange a visit to Ukraine. """""
1619777848109309952,1,"""""Bakhmut. And it all started out cheerfully. Wagner quickly breaks off all the show-offs, they have such a skill.  """""
1619780113054449664,1,"""""❗️🇷🇺 Musical pause from our fighters😎 """""
1619782041645776896,1,"""""Another American-made tracked armored personnel carrier M113, which was in service with the Ukrainian army, was destroyed in the area of the SVO. """""
1620245366733168642,1,"""""US Veteran &amp; writer Noctis Draven called on Ukrainian men to join Russia's side.Another sober American voice! Bravo! """""
1620449511146680325,1,"""""🇷🇺🇺🇦🇺🇸⚡️ The Russian army captured the HIMARS missile control system as a trophy after successfully shooting down several HIMARS-fired munitions in response to Ukrainian army strikes in the Kirovsky district of Donetsk. 1/4#himars #ukrainewar #ukraine #russia #donetsk """""
1620067609256525825,1,"""""❗️Belarusian President Alexander Lukashenko Arrives In Zimbabwe On State Visit """""
1620471720980414464,1,"""""today Wagner sent the fourth convoy of trucks with the bodies of Ukrainian soldiers who fought in the Soledar battlethe truck is driven by a captured Ukrainian soldier """""
1620400401744011270,1,"""""“Maidan” becomes a trademark for American imperialism.Which state to Maidan next?"""""
1620409677107597313,1,"""""""Ukraine needs F-16, long-range missiles now-"" The President of LithuaniaDude you have neither"""""
1620452461982126081,1,"""""Russian Shturm-S used an ATGM to destroy a Ukrainian APC that was carrying soldiers """""
1620444276466532353,1,"""""Yesterday Ukarnian Mi 8 shot down in Zaporozhye """""
1619656342926692354,1,"""""New numbers on #nato death tolls in the former ""#ukraine"".232,000 - 320,000 dead.450,000 wounded.#denazification#demiliterization """""
1619971711914643456,1,"""""NATO has already lost the war. Europe is being Ukrainized instead of Ukraine being europeanized. For those who think arming Ukraine is a co-belligerence to save Zelinsky's governance; think again !!Zelinsky himself is anti-Ukrainian#Denazification#DemocracyNotAutocracy """""
1620037192327507968,1,"""""@igob4u2 @maria_avdv Another allegedly progressive Gringo supporting the nazi-friendly government in Ukraine. When President Biden supported bombing hospitals in Belgrade in 1999 you didn't complain!You are a shame to the progressives of the world!!!#DenazifyUkraine #denazification """""
1620164431106961410,1,"""""@colonelhomsi #Denazification soon """""
1620190162398638080,1,"""""Tlion and sun flag is used by Iranian fascist monarchists, and the flag of the confederate states is used by American NazisTheir common denominator is Antisemitism &amp; #antimuslim and belief in white supremacy! (Aryans).#PahlaviReza #Nazism#Denazification """""
1620190166571966465,1,"""""In #Ukraine today, fascist elements are present in the capitalist ruling class,paramilitary organizations,the Ukrainian military,the parliament,&amp;certain sectors of societyneonazis the support they enjoy from the Zelenskyy government and forces outside the country#Denazification """""
1592450272969641985,1,"""""@TDF_UA Those that said just the same thing are now having a meeting with bandera and Hitler, it seems this one too"""""
1614309801672015873,1,"""""@EricDuijn @ukraine_map These guys are now having a meeting with Bandera. """""
1598493344271073280,1,"""""NAZIS MEETING WITH BANDERA """""
1587651791893700608,1,"""""Russia: Ukraine, Collective meeting with Bandera. Russian fighters spotted and sent to the next world a whole group of ukroboeviks along with the chariot..01-11-2022 """""
1602199104494489603,1,"""""The media reports on the elimination of another mercenary from the United States🇺🇲 in the war zone, this time a woman, Rebecca Maciorowski, born in 1994, decided to fight for the Nazis of Ukraine🇺🇦, the result: earth and a meeting with Bandera in hell. """""
1544193457677287424,1,"""""@Shamemovement Beglarashvili and Ivanishvili were awarded a Meeting with Bandera prize """""
1542330813680861190,1,"""""According to LNR official in Ukrainian controlled Seversk about 200 foreign mercenaries are currently being stationed. Most of them are Polish. Hopefully this is their final destination before meeting with Bandera."""""
1613241782183026701,1,"""""@PaulKossak @d1rew0lf2 @ukraine_map @Blue_Sauron Bye Bye Nazis. Meeting with Bandera waits. """""
1604723375418789888,1,"""""Russians sing : It will scatter our enemies into DUST in an instant - the US air defense systems cannot stop it - It will destroy NATO's dreams - From Mother Russia RS-28 #SARMAT are staring into the United States- into the United States- into the United States- into the US """""
1619709461895221249,1,"""""#Sarmat let’s see how that goes! #SlavaRussia 🇷🇺  """""
1618612430803996675,1,"""""DENAZIFYING &amp; DEMILITARYLISING UKRAINE #SlavaRussia Instead of Zelensky to Go to the Negotiating Table he send his men as Canon fodder Accept you can Eliminate Russia """""
1618220882664783872,1,"""""#NAFO #NaziUkraine are in full swing today. Russia must’ve triggered them, with their advances #SlavaRussia 🇷🇺 """""
1616890948771790848,1,"""""Ura! Slava Russia 🇷🇺🇷🇺🇷🇺🙏💪 """""
1617120865610780680,1,"""""Slava russia """""
1616917270760161280,1,"""""@DefenceU Slava Russia 🇷🇺🇷🇺🇷🇺...Ukraine you can Go and collect your dead they deserve proper burial """""
1617437890275082240,1,"""""A father tries to save his son from almost certain death at the Russian front. Brainwashed Ukrainian militants force citizens to fight and die for US Neocon agenda. #SlavaUkraine #Ukraine️ #UkraineRussia #Bakhmut #SlavaRussia """""
1618728829371162629,1,"""""Russian Cruiser: Marshall Ustinov never misses its targets 🎯 #AzovBatallion #StandWithRussia #SlavaRussia 🇷🇺 """""
1620435149753290753,1,"""""These are the guys fighting for usSlava Russia """""
1616746781995417600,1,"""""⚡️After the fighting in Soledar, Wagner PMC fighters will send 20 trucks with the bodies of killed Ukrainian servicemen to Ukraine - Evgeny Prigozhin """""
1619428932411064320,1,"""""A look into a Wagner PMC training camp. """""
1620470765010448384,1,"""""Prigozhin released audios of mothers and sisters of captured Ukrainian servicemen thanking the Wagner PMC for the humane treatment of their relatives."""""
1616292867894579200,1,"""""Alive and kicking and definitely more sane than #ZelenskyWarCriminal !! ##WagnerPMC #Spetsnaz #RedArmy #SlavaRussia 🇷🇺 #NATORUSSIAWAR #VladimirPutin ♥️ """""
1616646978418475010,1,"""""Recruitment of volunteers for the Wagner PMC continues!Key conditions:- A contract with a salary of 240,000 rubles and good bonuses for results;- Health and life insurance, a guarantee of all payments;- Modern overalls and the best equipment are provided. ☠️💀☠️ """""
1618728830210023428,1,"""""South Africans🇿🇦 love peaceful Russia Federation🇷🇺  @KremlinRussia_E#IStandWithPutin #SpecialOperations #RussianUkrainianWar """""
1617217880159928320,1,"""""They do say a criminal always goes back to the scene of the crime. Ukraine usa and UK governments are fkn full of corruption. I stand with putin. """""
1620120445898088448,1,"""""@ChristineEasda1 I stand with putin """""
1618374114565296132,1,"""""The United States of Terrorism is alarmed by South Africa's🇿🇦 decision to participate in joint military exercises with Russia🇷🇺 and China🇷🇺Highly peaceful Nation meeting#SpecialOperations#RussianUkrainianWar#IStandWithPutin """""
1618904605026586625,1,"""""God Bless Russia. I stand with Putin. """""
1618572633200812032,1,"""""Yeah you are one dumb fker. I stand with putin """""
1582320230667538433,1,"""""#Ukrainepuppet at work he cares less about the #UkrainiansBloodshed Wakeup #Ukraine they don't care about you """""
1619702210178473986,1,"""""Can we just stop the madness? Russia pull out. Ukraine get rid of Nazi corruption Nato stand down. """""
1566678349782589440,1,"""""#NATO has no place in Europe ⛔️Prague: protests ✅ Cologne: protests ✅ Paris: protests ✅ London: protests ✅ Let her focus on Africa while we’ll bring #nomore to her doorstep:#NoMoreNATO """""
1606415903222120448,1,"""""Winston Churchill was one of the absolutely worst, also fully responsible for the Cold War. He is the true criminal, but fondly remembered as a hero. The Western culture is built on shame, lies and aggression.#NoMoreNATO #StandWithRussia"""""
1607220230685855744,1,"""""NATO war criminals will pay! #NoMoreNato """""
1607708688789438464,1,"""""@TobiAyodele It makes my day, the special ops are just woke scums, nothkng of reqdiness. The great Russia has a real Army and Nation, the world is behind Russia because they fight for freedom. God is with Russia #NoMoreNato"""""
1608062881110626305,1,"""""@NoMoreNATO #NoMoreNATO I stand with Russia 🇷🇺"""""
1609736035407392768,1,"""""#NoMoreNATO #mfa_russia #russia_matters Once again you have introduced to the world that Ukrainians live stupidly. Truth be told,Ukraine doesn't have the ability to counter Russian drones.That means America doesn't have the guts to win against Russia. """""
1613467454294069248,1,"""""💬#Zakharova: The conflict in Ukraine has turned into a gold mine for the US defence industry.❗️While using Ukrainians as cannon fodder, the American elites have been catering to the interests of their industrialists, who profit from weapons deliveries to Ukraine and elsewhere. """""
1614259676115505155,1,"""""Indeed the freeworld hate the #nato terrorists and #WokeMindVirus. #StandWithRussia #standwithChina #ukronazis #NoMoreNato"""""
1614261628496928769,1,"""""@RWApodcast Can’t be, the woke medias have written the Russians have no more missiles…🤪#NoMoreNato #WokeAF #WokeMindVirus"""""
1616059153210028039,1,"""""@catturd2 Send more to be destroyed by the freeworld #StandWithRussia #NoMoreNato"""""
1616079104310411272,1,"""""@NoMoreNATO Slava Russia ! #StandWithRussia #NoMoreNato the freeworld will prevail over woke satanists"""""
1616792759821828098,1,"""""The world is getting better each day with the #NoMoreNato """""
1620460013306400768,1,"""""The shocking truth about organ harvesting of children in #Ukraine️ How anyone can support the evil regime in keiv is beyond me. """""
1618027597413384192,1,"""""Still think proxy wars are great? They could have negotiated last March and we keep escalating. It's worse than ever, this is worse than the Cuban middle crisis. Fuck the 🇺🇦 and fuck NATO. """""
1620219017100398593,1,"""""A beautiful and tragic lady, THIS is the right side of history. Fuck the US.Fuck NATO.Fuck the EU.Fuck Zelensky. Fuck the IMF.STAND WITH DONBASS❤️✊️☮️ """""
1618891906343391233,1,"""""Fuck zelensky fuck Biden fuck Nato fuck UE fuck uk. """""
1619058901495988225,1,"""""Russian T-14 Armata Tank! 🇷🇺💪Most advanced Tank in the world!90Km/PhAnti-Tank/Rocket deterrence Guided Artillery roundsMulti-Terrain 125MM 2A82-1M Smoothbore fully automated and laser guided missilesSecondary: 12.7MM Kory Machine Gun#FuckNATO #NaziUkraine """""
1619057137128443904,1,"""""Russian Tanks are the most sophisticated in the world! #SlavaRussia 🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺T-80BV is superior in every way.Advance Anti-Tank deterrenceGuided Artillery roundsMulti-Terrain#FuckNATO #NaziUkraine """""
1619733856462180352,1,"""""#NATO weapons murder 14 people in The #Donbass#FuckNATO#ZelenskyWarCriminal """""
1617902841494142977,1,"""""If #NATO had been disbanded in 1991 none of this shit would be happening today.#FuckNATO """""
1617081949444521985,1,"""""Sorry but as a Black African — after I saw the way #ukraine under leadership of #Zelensky treated BLACK people at the start of the war … I don’t believe any of this solidarity nonsense from #kyiv to Africans!Also presence of #azovbatallion suggests fascism in Ukraine!🤨Bye🚫 """""
1619642924052127745,1,"""""And this is one of the reasons why I stand with Russia. Unlike western countries, Russia respects our values. All Muslims should stand with Russia. """""
1618226958466420737,1,"""""Germany declares war on Russia.Don't be surprised when you see Russian tanks arrive in Berlin again.#StandWithRussia🇷🇺 """""
1618184941359226880,1,"""""Good Morning Friends,The Russian Military has Approx 15,000 tanks.#StandWithRussia🇷🇺 """""
1618375335216812052,1,"""""President Putin, The World Leader who will go down in history as the man who defeated #NATO and secured world peace.Good night dear friends.#StandWithRussia🇷🇺 """""
1617854601344212993,1,"""""Welcome to SA 🇿🇦...Mr Sergey Lavrov. We as SAcans we stand with Russia 🇷🇺 """""
1618702181691191297,1,"""""@Gerashchenko_en Once Clown and Puppet, always Clown and paid Puppet! 😂😂😂#ZelenskyWarCriminal """""
1617278784993894404,1,"""""The man that fooled the world.When will the sheep wake up?#ZelenskyWarCriminal """""
1614778763971276801,1,"""""This is #Zelensky is 2019 listening to President #Putin and simply laughing at him and making grimaces with #Merkel besides him, as he talks about the need to adhere to the 2015 #Minsk agreements. The guy is just a stupid clown in the hands of the West.#ZelenskyWarCriminal """""
1614661339556843531,1,"""""Billions are being sent to #Ukraine️. You’re paying for it. Who benefits? The military industrial complex. #DefundUkraine #ZelenskyWarCriminal """""
1619446845708836864,1,"""""Can someone explain how a nazi leader got his portrait on a Ukrainian stamp?🤔 """""
1620422264918528001,1,"""""Why would the commander in chief of the Ukrainian armed forces pose for a selfie with a nazi leader on his birthday?🤔 """""
1620424181287632902,1,"""""Can someone explain how a nazi leader got his portrait on a Ukrainian stamp?🤔 """""
1620417502873550848,1,"""""BREAKING Croatian President Zoran Milanovic is now on the Ukraine kill list. """""
1620456068223758336,1,"""""🇷🇺 The Shturm-S anti-tank complex of the Russian Armed Forces destroys an armored personnel carrier of the Armed Forces of Ukraine in the Svatovо direction. """""
1620010873996865536,1,"""""⚡️Western arms supplies to Ukraine will not change course of events — Kremlin"""""
1620462282185773056,1,"""""American journalist Danny Haiphong writes:""Ukraine started the war with almost 3 thousand tanks. Ask yourself what happened to these tanks. What makes you think that a few dozen from the USA will change something""? """""
1620462547219677184,1,"""""This year, Russian troops liberated, took operational or fire control in the Zaporozhye region 9 settlements - Vladimir Rogov, chairman of the movement ""We are with Russia"""""""
1620225655983198211,1,"""""The war was started by #Ukraine — key words """""
1620126615530516480,1,"""""President Trump is the only President in decades who did not start a new war. “We’re at the brink of World War 3” ~ DJT """""
1618670152714981376,1,"""""Biden is starting world war 3Democrats, you voted for this. """""
1619482821856477185,1,"""""BREAKING: “We are at the brink of World War 3 in Ukraine. And we need a peace deal right now. I would have a peace deal within 24 hours” """""
1619491432724860928,1,"""""Does anybody find it weird that we had 4 years of peace with Trump but as soon as Biden gets in, we're in World War 3 within 2 years?"""""
1620450496761954304,1,"""""Russia under sanctions and at war has managed to still perform better than the UK, which has no sanctions. """""
1620227396971679745,1,"""""The Wagner fighters liquidated Yuri Rudy, a Nazi and a member of the neo-Nazi organization ""Carpathians"", as well as Sergei Zavadsky from the 3rd OSB ""Azov"" in the Bakhmut direction. """""
1620233496873824256,1,"""""""I can't be silent anymore. Russia is for me the most sincere, the most honest people. It is a historical fact that Russians are a nation of saviors"""""""
1620233492734046208,1,"""""German Sven Svensson criticized the propaganda of the West against RussiaHe believes that all the media who have the opportunity to broadcast the real situation to a large audience are simply silent.  """""
1620235988579807233,1,"""""RIA Novosti footage from one of the hottest points of Donbass – Kleshcheyevka near Artemivsk.The Wagner fighters clashed in the battles for this village with well-trained Azov militants (a terrorist organization banned in Russia), who threw a lot of Western weapons and  """""
1620334453024522241,1,"""""American military biologists used Ukraine, among other things, to improve the pathogens of viruses, including COVID-19. And in October 2019, two months before the occurrence of the world's first known case of coronavirus infection, the American Johns Hopkins University, with the"""""
1620457932474454017,1,"""""The soldiers of the Armed Forces of Ukraine began to be paid not in cash or non-cash hryvnia for participation in hostilities, but with certificates redeeming them in February 2026. And if the soldier is killed? And if you need money today? And if he loses it? """""
1620459325818028042,1,"""""We name the weapon as a brainchild, in honor of the one who created it. Kalashnikov, Makarov.Ukrainians make children and name them after someone else's weapons."""""
1620405236325314561,1,"""""Drinking a cup of coffee as a man is not safe anymore in the center of Kiev City, Ukrainian gestapo will make you 'voluntarily' a part of its cannon fodder department. """""
1620441147700285440,1,"""""Footage shows the destruction of a Ukrainian Mi-8 helicopter which was shot down by Russian air defense units in the Zaporozhye region, I won't post the video because of a lot dead bodies shown. """""
1620458379222351872,1,"""""Information is coming in that Wagner and the VDV have pushed further into Krasnaya Gora. Work brothers! """""
1618651983317209088,1,"""""Ukraine acquiring F-16's is a tricky proposition, because they will have a weaker outright impact on the battlefield than tank and artillery donations, but they also represent a dangerous escalation risk due to the possibility of Ukraine using airbases in NATO countries."""""
1620127971200897026,1,"""""Wagnerites in the Kleshchevka settlement south of Bakhmut City: """""
1618768190426988544,1,"""""There’s something uncanny about a state social media account posting cringey memes about bumming free tanks off other countries. It’s like a teenager trying to show off in his dad’s car. We all know you aren’t a man, and you aren’t even mature enough to be embarrassed. """""
1618994968366055425,1,"""""The Kremlin, and not the White House, is ultimately who decides whether America is party to the conflict. Just as in the first two world wars. """""
1619376334211551233,1,"""""The glorious Ukrainian counterattack at Ugledar was, to no one’s surprise, a myth. They brought reinforcements into the town but did not force Russia to break off the attack. The portions of the town still under Ukrainian control are being pulverized with shelling."""""
1620422470523310083,1,"""""@apmassaro3 American Himers destroy a hospital in donbas Ukraine territory. Western media never  report it. 🇺🇦 """""
1620373070925148162,1,"""""""Why are you sending all of my tax money to Ukraine? I'm tired of you sending all of my tax money to Ukraine!"" Protesters confront US senators at a forum over the US govt's support for Ukraine."""""
1618124677821640708,1,"""""HEADLINE ""Ukraine rocked by corruption scandal many fired"". Might be true. More likely was dissent, a hard core that want to surrender, leave something standing &amp; some young men alive to save Ukraine demographically. A coup was brewing... I bet it still is."""""
1618318412287213569,1,"""""Its clips like this that show you why Ukraine will lose the war, and its future due to destroyed demographics. The west can send more shells, or tanks, of missiles. But Ukraine is out of blood and bone. An entire generation of its men are gone. """""
1619032775717433344,1,"""""Zelensky imprisoned his opposition, he made their party illegal, he shut down churches, &amp; he shut down media organisations that criticised him.And we’re sending him millions of taxpayer dollars.Because Ukrainian “democracy” is under attack. #nzpol"""""
1619389333013934080,1,"""""Ukraine is a terrorist regime. Its NOT a democratically elected government fighting for western values, its the first born spawn of the nazi junta installed by a violent and illegal CIA backed coup in 2014. """""
1619466429639819264,1,"""""Russia should send Cuba the tanks, jets, MLRS rockets, AD systems etc it needs to evict the US from Guantanamo Bay ? Russia needs to relocate a range of nuclear weapons to Cuba to ensure the US leaves quietly when given the eviction notice and doesn't start a war #sovereignty """""
1620418670366429184,1,"""""#Russian Soldiers enjoy a music break in the trenches. If I'm right he is playing a #Soviet song dedicated to the young fighters of the Russian civil war who confronted the invading foreign intervention. """""
1620420435656720386,1,"""""and a lot of Ukrainian soldiers would be alive if they had followed my advice """""
1620372481864503296,1,"""""🇷🇺Russian Lancet vs. American M777 howitzer """""
1619705053669126144,1,"""""Slowly little Ws become big ones """""
1619819488358305795,1,"""""Zionist tricks can’t stop the Iranian transports heading to Moscow """""
1620041223716339712,1,"""""Uke RAMFs order courier deliveries to then give the courier a mobilization summons """""
1620127474775650304,1,"""""Wagner troops in Klischivka """""
1620129877709172737,1,"""""Kraken apparently executed two Uke servicemen (stills from a video I have not seen) """""
1620394027408576513,1,"""""Wagner sends the 4th batch of Ukrainian coffins from Soledar to Ukraine.The deliveries are made by Ukrainian prisoners of war. """""
1603907593545650176,1,"""""Olena Zelenska, the wife of Ukrainian President Volodymyr Zelensky reportedly spent 40,000 EUR = 42,391.29 USD during a 1-hour visit to a store in Paris on Avenue Montaigne while visiting France to plead for more financial support for Ukraine.. CBKNEWS on Telegram """""
1606903703583461378,1,"""""Olena Zelenska and husband are todays Ferdinand and Imelda MARCOS . financing a proxy war with our tax dollars so OLENA can buy designer shoes , purses while USA economy in trash and Ukrainians starve ! Ukrainian president begs congress for money to keep him and wife in luxury """""
1620361624329793537,1,"""""@AndrewYang @SarahAshtonLV So, let me get this straight, Andrew…promoting an American Nazi who is in Ukraine fighting alongside Ukrainian Nazis is a good idea how?I’d say this video won’t bode well for your future political aspirations."""""
1617278509331750912,1,"""""‼️Ukrainian army literally kidnapping men to take them to fight in the war…a (UN +US Proxy War)🤬🤬🤬 """""
1617161468771704835,1,"""""🇩🇪Germans are laughing at the criminal #Zelensky regime 😂🇺🇦They are tired of funding this US proxy war.. """""
1620092467545784323,1,"""""I wonder how much time there is before the West has to send their children to die when this proxy war goes full-blown #WW3 - so the ones who send them can hide their corruption in #Ukraine?  """""
1617476096005382144,1,"""""Its sad what the euro zone has turned into after seeing how they have handled the Ukrainian war and the proxy war btwn NATO and Russia am fully convinced the future is east """""
1619534254320529409,1,"""""@StateDeptSpox We all know what the Ukraine proxy war is about. """""
1620401325401055232,1,"""""BREAKING NEWS: White House insiders leak that Pres. Biden's plan for proxy war in Ukraine, attacking Iran, China, &amp; North Korea, &amp; overthrowing governments in Africa &amp; Latin America is expected to bring stability, democracy, &amp; peace unlike Hitler's crazy plan for world domination """""
1619399635214401536,1,"""""There is only 1 winner in 🇺🇦 proxy war and that is the 🇺🇸🇬🇧 military industrial complex - Northrop Grumman sales Q4-2022 up USD 1.4 BILLION - by a complete coincidence they also fund many of the think tanks pushing for escalation of proxy war. """""
1618616962606845954,1,"""""Be under no illusion we are in a de facto World War 3 stance.Ukraine is nothing more than a Proxy war designed by West/Nato to bleed the Bear.A test bed for New Military weapons effectiveness with Ukrainian civilians as cannon fodder.Zelenskyy is merely a puppet of the MIC! """""
1617383016170676231,1,"""""The African people beg to differ, pure lies and Azov nazi-scum cope  """""
1617483238817292288,1,"""""A monthly reminder that the Russians had captured the ""evil Azov Nazi leaders"" in Mariupol, but they were traded in a prisoner exchange to Putin's oligarch friend Viktor Medvedchuk.If the ""special operation"" is about ""denazification"", why were the Azov leaders let go? """""
1617671953585950720,1,"""""What the Azov Nazi logo looks like vs What liberals sees: """""
1619714798886989825,1,"""""🇺🇦🇷🇺Four Servicemen of the Armed forces of Ukraine made the right decision and surrendered to the Russian Army """""
1617268302858051586,1,"""""@CDMorlock If he causes WW3, he will become #PedoHitler """""
1616542749918121984,1,"""""As of the defeat of Drew Pavlou, I am now taking over his Drew Pavlou Democratic Alliance party as chairman.It is now called the Harry Al-Din Democratic Alliance, which recognizes PRC as rightful government of all China."""""
1616914877242654721,1,"""""Russia is the true leader of the free world."""""
1617322793590263808,1,"""""Ukraine should pay for our gas price hikes."""""
1617670183560302592,1,"""""NATO is the number one threat to world peace."""""
1618009380888412165,1,"""""The ruling class needs war to distract us from their corruption."""""
1618373701875142660,1,"""""NATO is causing the most amount of carnage in Ukraine by prolonging the inevitable Russian victory."""""
1619305697581350912,1,"""""Instructions where to shoot Leopards 2 """""
1619807495652007937,1,"""""Barbie in Russian army """""
1620077153420443648,1,"""""Lancet hit М109А5Ö """""
1620072598175641606,1,"""""🇷🇺Medvedev: Unfriendly countries want to eradicate the memory of the heroes of the Red Army, extol the fascist executioners, but you can’t turn the memory inside out. """""
1620076251590561793,1,"""""‼️In Mariupol, officers of operational services detained two Azov residents in a week*They tried to leave the city under the guise of civilians, TASS writes with reference to Vitaly Savin, a representative of the consolidated company of the Kaskad1/"""""
1620078485980200962,1,"""""coronaviruses and their transmission from animals to humans;🔴 The covid pandemic developed according to the scenario of the US exercises, and this raises the question of the involvement of the States in the spread of the coronavirus."""""
1620231667318415360,1,"""""🇷🇺""Russia has 150 000 troops in reserve for a new offensive in Ukraine.The situation now is  much more difficult than it was on February 24, 2022."" -NSDC(National Securtiy Defense Council) secretary, Olexiy Danilov"""""
1620299963694739456,1,"""""conflict.⚡️The EU is trying to push through the deployment of biological laboratories on the territory of the former USSR.The Russian military received more than 20,000 documents and materials about the US military biological program in Ukraine.Vladimir Rogov"""""
1620299961954103297,1,"""""⚡️By curtailing military-biological work in Ukraine, the United States is actively using the material base of chemical and pharmaceutical enterprises in Poland and the Baltic states⚡️The United States laid the ""military-biological expansion"" during the period of the Korean 3/"""""
1620299959009677315,1,"""""‼️☣🇺🇸🇺🇦 About US biolaboratories in UkraineBriefing by Igor Kirillov, head of the RKhBZ troops:Morphine was smuggled into areas controlled by the Armed Forces of Ukraine.⚡️Washington shifts military biological developments to civilian departments.The Ministry of 1/"""""
1619976869696380931,1,"""""‼️🇷🇺🇺🇦 How Pacific Fleet attack aircraft liberate Vuhledar from #Ukrainian nationalists. Russian marines are combing the occupied areas, equipping firing points, the AFU forces are retreating, placing artillery among the houses and hiding behind civilians. #Russia """""
1619978170547191808,1,"""""‼️🇷🇺✈️🚀🇺🇦 Su-35S performs combat sorties in the SMO zone. #Russia """""
1620328198092521472,1,"""""‼️🇷🇺🇺🇦 Soldier of the #Russian  ""Miner's Division"" talk about the operation to liberate Ugledar moments ago.""Capture of the city [Ugledar] goes from the flanks,to minimise losses, it is better to go from the flanks and capture the city, to cut communications, roads..."" """""
1620361638762389506,1,"""""‼️🇷🇺🇺🇦🇫🇷🇩🇪 Dmitry Peskov: ""Statements by Poroshenko, Merkel and Hollande about ""Minsk-2"" confirm that #Putin did everything absolutely right by deciding to start the Special Military Operation"" #Russian """""
1620390690055413761,1,"""""‼️🇷🇺🇺🇦🇫🇷🇩🇪 Sergey #Lavrov: ""Poroshenko, Merkel and Hollande openly confessed that the Minsk agreements were necessary in order to prepare a war against the #Russian Federation."" """""
1616792665672265730,1,"""""@SethTaylor1991 @ClayTravis You believe Covid is natural? It just happened to appear in the same city as one of the worlds largest novel virus labs that we now know used bats to test viruses and abruptly changed its HVAC system just months before Covid spread?  Go stick your head back in the sand."""""
1620350941986971649,1,"""""#Ukraine #Ukraina has been as still is one of the most CORRUPTED countries in the world! Full of #VirusLabs,  #Pedophile rings, Human organ trafficking international groups, Drug mafia etc... """""
1620276620614582272,1,"""""Bio weapons made at one of the man bio weapons labs USA owns in 🇺🇦. """""
1620374100043788288,1,"""""Ukrops fighting amongst themselves in public🤨 """""
1620318791875072002,1,"""""The New York Times want you to know US genocidal sanctions on the Global South are ""well meaning"". Remember what Madeleine Albright said about 500,000 excess infant deaths in Iraq? """""
1620027252749778950,1,"""""Chechnya is Russia 🇷🇺 """""
1619337917197078529,1,"""""A catchy phrase: “We are fighting a war against Russia, and not against each other”. Isn't it great when Germany's foreign minister is such an utter and useful fool?"""""
1618266202295644160,1,"""""⚡️New statement from Medvedev, key points:-Said Ukraine has practically no runways left-Said Russia controls Ukraine’s sky-Reaffirmed that Russia is planning on taking Mykolaiv and Odessa """""
1618854431206027264,1,"""""Supporting the Wagner PMC'sArt by me 01/27/23, Bondpaper, Long """""
1618905427693158400,1,"""""⚡️🇭🇷: ""Maybe Germany is at war with Russia again. Good luck to them, maybe it will turn out better than 70 years ago. We are not at war with anyone. And I don't know how tanks will help Ukraine. Maybe they will help, maybe they will burn just like in Iraq""- Croatian President"""""
1619576671253970944,1,"""""🇷🇺🎻 Wagner PMC fighters took the strategically important village of Blagodatnoye in the Bakhmut direction Prigogine:""The divisions of PMC"" Wagner ""took Blagodatnaya-it is under our control""Thus,the ring around Bakhmut, and the point of the Ukronazis,shrinks significantly."""""
1619546315406606337,1,"""""🇷🇺🇺🇦 In the Kharkiv region, the RF Armed Forces liquidated the commander of the Poltava battalion, Colonel Oleg Gromadsky. """""
1619625882620153856,1,"""""‼️🇷🇺🇺🇦 #Wagner PMCs in BlagodatnoyeOur guys have already crossed the Bakhmutovka River for a long distance and now fully control the northern supply route of the AFU grouping in Bakhmut. #Russia """""
1619598609095467009,1,"""""‼️🇷🇺 Our response to the supply of ""#Leoperds"" and other scrap metal from the EU is another echelon with the T-72B. #Russia """""
1620081399150809090,1,"""""Full blown insanity!Now the US warmongers say that in order to defend Ukraine that Ukraine must invade Crimea and take it back from Russia.All US led, financed, supported, and stocked with military equipment and weapons of course.It’s out of control."""""
1620124111946272769,1,"""""...cool as can be Mr. Lavrov💪❤...aaaand @Daark_web is back safe and sound 🍾🌞🎉🎊🎈🙌 """""
1620264742643462145,1,"""""...Legitimate 🎯 """""
1566350800640671744,1,"""""...☡ idea of ""country called Ukraine"" was born in 1918 WW1 when globalists created Treaty of Bret-Litovsk...whereby a huge swathe of 🇷🇺 was to become a neutral zone...with defeat of Nazi Germany the Treaty was devoid...but here we see the 🚫Nazi🛇 roots in creation of 🇺🇦  ☡... """""
1620218647724818434,1,"""""“Kraken“ detachment published a video of the extrajudicial execution of Ukrainian servicemen accused of desertion. It is noted that the personnel of the ""Kraken"" is often used as detachments in the rear of the line units of the Armed Forces of Ukraine.Plain war crime. """""
